segment_id,frame,x,y,phase
3,197,25.729377,37.021815,move
3,198,28.262145,46.695754,move
3,199,30.794913,56.369692,move
3,200,33.327681,66.043631,move
3,201,35.860450,75.717569,move
3,202,38.393218,85.391508,move
3,203,40.925986,95.065446,move
3,204,43.458754,104.739385,move
3,205,45.991522,114.413323,move
3,206,48.524290,124.087262,move
3,207,51.057058,133.761200,move
3,208,53.589826,143.435139,move
3,209,56.122595,153.109077,move
3,210,58.655363,162.783016,move
3,211,61.188131,172.456954,move
3,212,63.720899,182.130892,move
3,213,66.253667,191.804831,move
3,214,68.786435,201.478769,move
3,215,71.319203,211.152708,move
3,216,73.851972,220.826646,move
3,217,76.384740,230.500585,move
3,218,78.917508,240.174523,move
3,219,81.450276,249.848462,move
3,220,83.983044,259.522400,move
3,221,86.515812,269.196339,move
3,222,89.048580,278.870277,move
3,223,91.581349,288.544216,move
3,224,94.114117,298.218154,move
3,225,96.646885,307.892093,move
3,226,99.179653,317.566031,move
3,227,101.712421,327.239970,move
3,228,104.245189,336.913908,move
3,229,106.777957,346.587847,move
3,230,109.310725,356.261785,move
3,231,111.843494,365.935723,move
3,232,114.376262,375.609662,move
3,233,116.909030,385.283600,move
3,234,119.441798,394.957539,move
3,235,121.974566,404.631477,move
3,236,124.507334,414.305416,move
3,237,127.040102,423.979354,move
3,238,129.572871,433.653293,move
3,239,132.105639,443.327231,move
3,240,134.638407,453.001170,move
3,241,137.171175,462.675108,move
3,242,139.703943,472.349047,move
3,243,142.236711,482.022985,move
4,244,129.000000,65.000000,wait
4,245,129.000000,65.000000,wait
4,246,129.000000,65.000000,wait
4,247,129.000000,65.000000,wait
4,248,129.000000,65.000000,wait
4,249,129.000000,65.000000,wait
4,250,129.000000,65.000000,wait
4,251,134.516856,56.659479,move
4,252,140.033713,48.318957,move
4,253,145.550569,39.978436,move
4,254,151.067426,31.637915,move
4,255,156.584282,23.297394,move
4,256,162.101139,14.956872,move
4,257,167.617995,8.000000,move
4,258,173.134852,16.340521,move
4,259,178.651708,24.681043,move
4,260,184.168564,33.021564,move
4,261,189.685421,41.362085,move
4,262,195.202277,49.702606,move
4,263,200.719134,58.043128,move
4,264,206.235990,66.383649,move
4,265,211.752847,74.724170,move
4,266,217.269703,83.064691,move
4,267,222.786560,91.405213,move
4,268,228.303416,99.745734,move
4,269,233.820272,108.086255,move
4,270,239.337129,116.426776,move
4,271,244.853985,124.767298,move
4,272,250.370842,133.107819,move
4,273,255.887698,141.448340,move
4,274,261.404555,149.788861,move
4,275,266.921411,158.129383,move
4,276,272.438268,166.469904,move
4,277,277.955124,174.810425,move
4,278,283.471980,183.150947,move
4,279,288.988837,191.491468,move
4,280,294.505693,199.831989,move
4,281,300.022550,208.172510,move
4,282,305.539406,216.513032,move
4,283,311.056263,224.853553,move
4,284,316.573119,233.194074,move
4,285,322.089976,241.534595,move
4,286,327.606832,249.875117,move
4,287,333.123689,258.215638,move
4,288,338.640545,266.556159,move
4,289,344.157401,274.896680,move
4,290,349.674258,283.237202,move
4,291,355.191114,291.577723,move
4,292,360.707971,299.918244,move
4,293,366.224827,308.258766,move
4,294,371.741684,316.599287,move
4,295,377.258540,324.939808,move
4,296,382.775397,333.280329,move
4,297,388.292253,341.620851,move
4,298,393.809109,349.961372,move
4,299,399.325966,358.301893,move
4,300,404.842822,366.642414,move
4,301,410.359679,374.982936,move
4,302,415.876535,383.323457,move
4,303,421.393392,391.663978,move
4,304,426.910248,400.004499,move
5,305,387.000000,292.000000,wait
5,306,387.000000,292.000000,wait
5,307,387.000000,292.000000,wait
5,308,387.000000,292.000000,wait
5,309,387.000000,292.000000,wait
5,310,387.000000,292.000000,wait
5,311,387.000000,292.000000,wait
5,312,396.996141,292.277785,move
5,313,406.992282,292.555571,move
5,314,416.988423,292.833356,move
5,315,426.984564,293.111141,move
5,316,436.980705,293.388926,move
5,317,446.976846,293.666712,move
5,318,456.972987,293.944497,move
5,319,466.969128,294.222282,move
5,320,476.965269,294.500068,move
5,321,486.961410,294.777853,move
5,322,496.957551,295.055638,move
5,323,506.953692,295.333423,move
5,324,516.949833,295.611209,move
5,325,526.945974,295.888994,move
5,326,536.942115,296.166779,move
5,327,546.938256,296.444565,move
5,328,556.934397,296.722350,move
5,329,566.930538,297.000135,move
5,330,576.926679,297.277921,move
5,331,586.922820,297.555706,move
5,332,596.918961,297.833491,move
5,333,606.915102,298.111276,move
5,334,616.911244,298.389062,move
5,335,626.907385,298.666847,move
5,336,636.903526,298.944632,move
5,337,646.899667,299.222418,move
5,338,656.895808,299.500203,move
5,339,666.891949,299.777988,move
5,340,676.888090,300.055773,move
5,341,686.884231,300.333559,move
5,342,696.880372,300.611344,move
5,343,706.876513,300.889129,move
5,344,716.872654,301.166915,move
5,345,726.868795,301.444700,move
5,346,736.864936,301.722485,move
5,347,746.861077,302.000270,move
5,348,756.857218,302.278056,move
5,349,766.853359,302.555841,move
5,350,776.849500,302.833626,move
5,351,786.845641,303.111412,move
5,352,796.841782,303.389197,move
5,353,806.837923,303.666982,move
5,354,816.834064,303.944768,move
5,355,826.830205,304.222553,move
5,356,836.826346,304.500338,move
5,357,846.822487,304.778123,move
5,358,856.818628,305.055909,move
5,359,866.814769,305.333694,move
5,360,876.810910,305.611479,move
5,361,886.807051,305.889265,move
5,362,896.803192,306.167050,move
5,363,906.799333,306.444835,move
5,364,916.795474,306.722620,move
5,365,926.791615,307.000406,move
6,366,806.000000,337.000000,wait
6,367,806.000000,337.000000,wait
6,368,806.000000,337.000000,wait
6,369,806.000000,337.000000,wait
6,370,806.000000,337.000000,wait
6,371,806.000000,337.000000,wait
6,372,806.000000,337.000000,wait
6,373,797.315703,341.958122,move
6,374,788.631405,346.916245,move
6,375,779.947108,351.874367,move
6,376,771.262810,356.832490,move
6,377,762.578513,361.790612,move
6,378,753.894215,366.748735,move
6,379,745.209918,371.706857,move
6,380,736.525621,376.664980,move
6,381,727.841323,381.623102,move
6,382,719.157026,386.581225,move
6,383,710.472728,391.539347,move
6,384,701.788431,396.497469,move
6,385,693.104134,401.455592,move
6,386,684.419836,406.413714,move
6,387,675.735539,411.371837,move
6,388,667.051241,416.329959,move
6,389,658.366944,421.288082,move
6,390,649.682646,426.246204,move
6,391,640.998349,431.204327,move
6,392,632.314052,436.162449,move
6,393,623.629754,441.120572,move
6,394,614.945457,446.078694,move
6,395,606.261159,451.036817,move
6,396,597.576862,455.994939,move
6,397,588.892564,460.953061,move
6,398,580.208267,465.911184,move
6,399,571.523970,470.869306,move
6,400,562.839672,475.827429,move
6,401,554.155375,480.785551,move
6,402,545.471077,485.743674,move
6,403,536.786780,490.701796,move
6,404,528.102483,495.659919,move
6,405,519.418185,500.618041,move
6,406,510.733888,505.576164,move
6,407,502.049590,510.534286,move
6,408,493.365293,515.492408,move
6,409,484.680995,520.450531,move
6,410,475.996698,525.408653,move
6,411,467.312401,530.366776,move
6,412,458.628103,535.324898,move
6,413,449.943806,540.283021,move
6,414,441.259508,545.241143,move
6,415,432.575211,550.199266,move
6,416,423.890913,555.157388,move
6,417,415.206616,560.115511,move
6,418,406.522319,565.073633,move
6,419,397.838021,570.031756,move
6,420,389.153724,574.989878,move
6,421,380.469426,579.948000,move
6,422,371.785129,584.906123,move
6,423,363.100832,589.864245,move
6,424,354.416534,594.822368,move
6,425,345.732237,599.780490,move
6,426,337.047939,604.738613,move
7,427,1820.000000,930.000000,wait
7,428,1820.000000,930.000000,wait
7,429,1820.000000,930.000000,wait
7,430,1820.000000,930.000000,wait
7,431,1820.000000,930.000000,wait
7,432,1820.000000,930.000000,wait
7,433,1819.859533,939.999013,move
7,434,1819.719066,949.998027,move
7,435,1819.578599,959.997040,move
7,436,1819.438132,969.996054,move
7,437,1819.297665,979.995067,move
7,438,1819.157198,989.994080,move
7,439,1819.016731,992.000000,move
7,440,1818.876263,982.000987,move
7,441,1818.735796,972.001973,move
7,442,1818.595329,962.002960,move
7,443,1818.454862,952.003946,move
7,444,1818.314395,942.004933,move
7,445,1818.173928,932.005920,move
7,446,1818.033461,922.006906,move
7,447,1817.892994,912.007893,move
7,448,1817.752527,902.008879,move
7,449,1817.612060,892.009866,move
7,450,1817.471593,882.010853,move
7,451,1817.331126,872.011839,move
7,452,1817.190659,862.012826,move
7,453,1817.050192,852.013812,move
7,454,1816.909725,842.014799,move
7,455,1816.769258,832.015786,move
7,456,1816.628790,822.016772,move
7,457,1816.488323,812.017759,move
7,458,1816.347856,802.018745,move
7,459,1816.207389,792.019732,move
7,460,1816.066922,782.020719,move
7,461,1815.926455,772.021705,move
7,462,1815.785988,762.022692,move
7,463,1815.645521,752.023678,move
7,464,1815.505054,742.024665,move
7,465,1815.364587,732.025652,move
7,466,1815.224120,722.026638,move
7,467,1815.083653,712.027625,move
7,468,1814.943186,702.028611,move
7,469,1814.802719,692.029598,move
7,470,1814.662252,682.030585,move
7,471,1814.521784,672.031571,move
7,472,1814.381317,662.032558,move
7,473,1814.240850,652.033544,move
7,474,1814.100383,642.034531,move
7,475,1813.959916,632.035518,move
7,476,1813.819449,622.036504,move
7,477,1813.678982,612.037491,move
7,478,1813.538515,602.038477,move
7,479,1813.398048,592.039464,move
7,480,1813.257581,582.040451,move
7,481,1813.117114,572.041437,move
7,482,1812.976647,562.042424,move
7,483,1812.836180,552.043410,move
7,484,1812.695713,542.044397,move
7,485,1812.555246,532.045384,move
7,486,1812.414778,522.046370,move
7,487,1812.274311,512.047357,move
8,488,477.000000,593.000000,wait
8,489,477.000000,593.000000,wait
8,490,477.000000,593.000000,wait
8,491,477.000000,593.000000,wait
8,492,477.000000,593.000000,wait
8,493,477.000000,593.000000,wait
8,494,477.000000,593.000000,wait
8,495,470.790488,585.161508,move
8,496,464.580976,577.323015,move
8,497,458.371465,569.484523,move
8,498,452.161953,561.646030,move
8,499,445.952441,553.807538,move
8,500,439.742929,545.969046,move
8,501,433.533417,538.130553,move
8,502,427.323906,530.292061,move
8,503,421.114394,522.453568,move
8,504,414.904882,514.615076,move
8,505,408.695370,506.776584,move
8,506,402.485858,498.938091,move
8,507,396.276346,491.099599,move
8,508,390.066835,483.261106,move
8,509,383.857323,475.422614,move
8,510,377.647811,467.584122,move
8,511,371.438299,459.745629,move
8,512,365.228787,451.907137,move
8,513,359.019276,444.068644,move
8,514,352.809764,436.230152,move
8,515,346.600252,428.391660,move
8,516,340.390740,420.553167,move
8,517,334.181228,412.714675,move
8,518,327.971717,404.876182,move
8,519,321.762205,397.037690,move
8,520,315.552693,389.199198,move
8,521,309.343181,381.360705,move
8,522,303.133669,373.522213,move
8,523,296.924158,365.683720,move
8,524,290.714646,357.845228,move
8,525,284.505134,350.006736,move
8,526,278.295622,342.168243,move
8,527,272.086110,334.329751,move
8,528,265.876599,326.491258,move
8,529,259.667087,318.652766,move
8,530,253.457575,310.814274,move
8,531,247.248063,302.975781,move
8,532,241.038551,295.137289,move
8,533,234.829039,287.298796,move
8,534,228.619528,279.460304,move
8,535,222.410016,271.621812,move
8,536,216.200504,263.783319,move
8,537,209.990992,255.944827,move
8,538,203.781480,248.106334,move
8,539,197.571969,240.267842,move
8,540,191.362457,232.429350,move
8,541,185.152945,224.590857,move
8,542,178.943433,216.752365,move
8,543,172.733921,208.913872,move
8,544,166.524410,201.075380,move
8,545,160.314898,193.236888,move
8,546,154.105386,185.398395,move
8,547,147.895874,177.559903,move
8,548,141.686362,169.721410,move
9,549,20.000000,858.000000,wait
9,550,20.000000,858.000000,wait
9,551,20.000000,858.000000,wait
9,552,20.000000,858.000000,wait
9,553,20.000000,858.000000,wait
9,554,20.000000,858.000000,wait
9,555,20.000000,858.000000,wait
9,556,11.994995,852.006679,move
9,557,8.000000,846.013358,move
9,558,16.005005,840.020036,move
9,559,24.010010,834.026715,move
9,560,32.015014,828.033394,move
9,561,40.020019,822.040073,move
9,562,48.025024,816.046752,move
9,563,56.030029,810.053430,move
9,564,64.035033,804.060109,move
9,565,72.040038,798.066788,move
9,566,80.045043,792.073467,move
9,567,88.050048,786.080146,move
9,568,96.055052,780.086824,move
9,569,104.060057,774.093503,move
9,570,112.065062,768.100182,move
9,571,120.070067,762.106861,move
9,572,128.075071,756.113540,move
9,573,136.080076,750.120218,move
9,574,144.085081,744.126897,move
9,575,152.090086,738.133576,move
9,576,160.095090,732.140255,move
9,577,168.100095,726.146934,move
9,578,176.105100,720.153613,move
9,579,184.110105,714.160291,move
9,580,192.115109,708.166970,move
9,581,200.120114,702.173649,move
9,582,208.125119,696.180328,move
9,583,216.130124,690.187007,move
9,584,224.135128,684.193685,move
9,585,232.140133,678.200364,move
9,586,240.145138,672.207043,move
9,587,248.150143,666.213722,move
9,588,256.155147,660.220401,move
9,589,264.160152,654.227079,move
9,590,272.165157,648.233758,move
9,591,280.170162,642.240437,move
9,592,288.175166,636.247116,move
9,593,296.180171,630.253795,move
9,594,304.185176,624.260473,move
9,595,312.190181,618.267152,move
9,596,320.195185,612.273831,move
9,597,328.200190,606.280510,move
9,598,336.205195,600.287189,move
9,599,344.210200,594.293867,move
9,600,352.215204,588.300546,move
9,601,360.220209,582.307225,move
9,602,368.225214,576.313904,move
9,603,376.230219,570.320583,move
9,604,384.235223,564.327261,move
9,605,392.240228,558.333940,move
9,606,400.245233,552.340619,move
9,607,408.250238,546.347298,move
9,608,416.255242,540.353977,move
9,609,424.260247,534.360655,move
10,610,1429.000000,437.000000,wait
10,611,1429.000000,437.000000,wait
10,612,1429.000000,437.000000,wait
10,613,1429.000000,437.000000,wait
10,614,1429.000000,437.000000,wait
10,615,1429.000000,437.000000,wait
10,616,1429.000000,437.000000,wait
10,617,1435.901564,444.236602,move
10,618,1442.803128,451.473205,move
10,619,1449.704692,458.709807,move
10,620,1456.606256,465.946410,move
10,621,1463.507820,473.183012,move
10,622,1470.409384,480.419615,move
10,623,1477.310948,487.656217,move
10,624,1484.212512,494.892820,move
10,625,1491.114076,502.129422,move
10,626,1498.015640,509.366024,move
10,627,1504.917203,516.602627,move
10,628,1511.818767,523.839229,move
10,629,1518.720331,531.075832,move
10,630,1525.621895,538.312434,move
10,631,1532.523459,545.549037,move
10,632,1539.425023,552.785639,move
10,633,1546.326587,560.022242,move
10,634,1553.228151,567.258844,move
10,635,1560.129715,574.495447,move
10,636,1567.031279,581.732049,move
10,637,1573.932843,588.968651,move
10,638,1580.834407,596.205254,move
10,639,1587.735971,603.441856,move
10,640,1594.637535,610.678459,move
10,641,1601.539099,617.915061,move
10,642,1608.440663,625.151664,move
10,643,1615.342227,632.388266,move
10,644,1622.243791,639.624869,move
10,645,1629.145355,646.861471,move
10,646,1636.046919,654.098073,move
10,647,1642.948483,661.334676,move
10,648,1649.850047,668.571278,move
10,649,1656.751610,675.807881,move
10,650,1663.653174,683.044483,move
10,651,1670.554738,690.281086,move
10,652,1677.456302,697.517688,move
10,653,1684.357866,704.754291,move
10,654,1691.259430,711.990893,move
10,655,1698.160994,719.227495,move
10,656,1705.062558,726.464098,move
10,657,1711.964122,733.700700,move
10,658,1718.865686,740.937303,move
10,659,1725.767250,748.173905,move
10,660,1732.668814,755.410508,move
10,661,1739.570378,762.647110,move
10,662,1746.471942,769.883713,move
10,663,1753.373506,777.120315,move
10,664,1760.275070,784.356917,move
10,665,1767.176634,791.593520,move
10,666,1774.078198,798.830122,move
10,667,1780.979762,806.066725,move
10,668,1787.881326,813.303327,move
10,669,1794.782890,820.539930,move
10,670,1801.684454,827.776532,move
11,671,1797.000000,918.000000,wait
11,672,1797.000000,918.000000,wait
11,673,1797.000000,918.000000,wait
11,674,1797.000000,918.000000,wait
11,675,1797.000000,918.000000,wait
11,676,1797.000000,918.000000,wait
11,677,1797.000000,918.000000,wait
11,678,1804.508218,924.605049,move
11,679,1812.016435,931.210097,move
11,680,1819.524653,937.815146,move
11,681,1827.032870,944.420195,move
11,682,1834.541088,951.025244,move
11,683,1842.049306,957.630292,move
11,684,1849.557523,964.235341,move
11,685,1857.065741,970.840390,move
11,686,1862.000000,977.445438,move
11,687,1854.491782,984.050487,move
11,688,1846.983565,990.655536,move
11,689,1839.475347,992.000000,move
11,690,1831.967130,985.394951,move
11,691,1824.458912,978.789903,move
11,692,1816.950694,972.184854,move
11,693,1809.442477,965.579805,move
11,694,1801.934259,958.974756,move
11,695,1794.426042,952.369708,move
11,696,1786.917824,945.764659,move
11,697,1779.409606,939.159610,move
11,698,1771.901389,932.554562,move
11,699,1764.393171,925.949513,move
11,700,1756.884954,919.344464,move
11,701,1749.376736,912.739416,move
11,702,1741.868518,906.134367,move
11,703,1734.360301,899.529318,move
11,704,1726.852083,892.924269,move
11,705,1719.343866,886.319221,move
11,706,1711.835648,879.714172,move
11,707,1704.327430,873.109123,move
11,708,1696.819213,866.504075,move
11,709,1689.310995,859.899026,move
11,710,1681.802778,853.293977,move
11,711,1674.294560,846.688928,move
11,712,1666.786342,840.083880,move
11,713,1659.278125,833.478831,move
11,714,1651.769907,826.873782,move
11,715,1644.261689,820.268734,move
11,716,1636.753472,813.663685,move
11,717,1629.245254,807.058636,move
11,718,1621.737037,800.453588,move
11,719,1614.228819,793.848539,move
11,720,1606.720601,787.243490,move
11,721,1599.212384,780.638441,move
11,722,1591.704166,774.033393,move
11,723,1584.195949,767.428344,move
11,724,1576.687731,760.823295,move
11,725,1569.179513,754.218247,move
11,726,1561.671296,747.613198,move
11,727,1554.163078,741.008149,move
11,728,1546.654861,734.403100,move
11,729,1539.146643,727.798052,move
11,730,1531.638425,721.193003,move
11,731,1524.130208,714.587954,move
12,732,1718.000000,118.000000,wait
12,733,1718.000000,118.000000,wait
12,734,1718.000000,118.000000,wait
12,735,1718.000000,118.000000,wait
12,736,1718.000000,118.000000,wait
12,737,1718.000000,118.000000,wait
12,738,1724.263352,110.204461,move
12,739,1730.526703,102.408922,move
12,740,1736.790055,94.613383,move
12,741,1743.053406,86.817844,move
12,742,1749.316758,79.022305,move
12,743,1755.580109,71.226766,move
12,744,1761.843461,63.431227,move
12,745,1768.106812,55.635689,move
12,746,1774.370164,47.840150,move
12,747,1780.633516,40.044611,move
12,748,1786.896867,32.249072,move
12,749,1793.160219,24.453533,move
12,750,1799.423570,16.657994,move
12,751,1805.686922,8.862455,move
12,752,1811.950273,8.000000,move
12,753,1818.213625,15.795539,move
12,754,1824.476976,23.591078,move
12,755,1830.740328,31.386617,move
12,756,1837.003680,39.182156,move
12,757,1843.267031,46.977695,move
12,758,1849.530383,54.773234,move
12,759,1855.793734,62.568773,move
12,760,1862.000000,70.364311,move
12,761,1855.736648,78.159850,move
12,762,1849.473297,85.955389,move
12,763,1843.209945,93.750928,move
12,764,1836.946594,101.546467,move
12,765,1830.683242,109.342006,move
12,766,1824.419891,117.137545,move
12,767,1818.156539,124.933084,move
12,768,1811.893188,132.728623,move
12,769,1805.629836,140.524162,move
12,770,1799.366484,148.319701,move
12,771,1793.103133,156.115240,move
12,772,1786.839781,163.910779,move
12,773,1780.576430,171.706318,move
12,774,1774.313078,179.501857,move
12,775,1768.049727,187.297396,move
12,776,1761.786375,195.092934,move
12,777,1755.523024,202.888473,move
12,778,1749.259672,210.684012,move
12,779,1742.996320,218.479551,move
12,780,1736.732969,226.275090,move
12,781,1730.469617,234.070629,move
12,782,1724.206266,241.866168,move
12,783,1717.942914,249.661707,move
12,784,1711.679563,257.457246,move
12,785,1705.416211,265.252785,move
12,786,1699.152860,273.048324,move
12,787,1692.889508,280.843863,move
12,788,1686.626156,288.639402,move
12,789,1680.362805,296.434941,move
12,790,1674.099453,304.230480,move
12,791,1667.836102,312.026019,move
12,792,1661.572750,319.821557,move
13,793,1219.000000,587.000000,wait
13,794,1219.000000,587.000000,wait
13,795,1219.000000,587.000000,wait
13,796,1219.000000,587.000000,wait
13,797,1219.000000,587.000000,wait
13,798,1219.000000,587.000000,wait
13,799,1211.120754,593.157717,move
13,800,1203.241508,599.315435,move
13,801,1195.362262,605.473152,move
13,802,1187.483017,611.630870,move
13,803,1179.603771,617.788587,move
13,804,1171.724525,623.946305,move
13,805,1163.845279,630.104022,move
13,806,1155.966033,636.261740,move
13,807,1148.086787,642.419457,move
13,808,1140.207541,648.577175,move
13,809,1132.328295,654.734892,move
13,810,1124.449050,660.892610,move
13,811,1116.569804,667.050327,move
13,812,1108.690558,673.208045,move
13,813,1100.811312,679.365762,move
13,814,1092.932066,685.523480,move
13,815,1085.052820,691.681197,move
13,816,1077.173574,697.838915,move
13,817,1069.294329,703.996632,move
13,818,1061.415083,710.154350,move
13,819,1053.535837,716.312067,move
13,820,1045.656591,722.469785,move
13,821,1037.777345,728.627502,move
13,822,1029.898099,734.785220,move
13,823,1022.018853,740.942937,move
13,824,1014.139608,747.100655,move
13,825,1006.260362,753.258372,move
13,826,998.381116,759.416090,move
13,827,990.501870,765.573807,move
13,828,982.622624,771.731525,move
13,829,974.743378,777.889242,move
13,830,966.864132,784.046960,move
13,831,958.984886,790.204677,move
13,832,951.105641,796.362394,move
13,833,943.226395,802.520112,move
13,834,935.347149,808.677829,move
13,835,927.467903,814.835547,move
13,836,919.588657,820.993264,move
13,837,911.709411,827.150982,move
13,838,903.830165,833.308699,move
13,839,895.950920,839.466417,move
13,840,888.071674,845.624134,move
13,841,880.192428,851.781852,move
13,842,872.313182,857.939569,move
13,843,864.433936,864.097287,move
13,844,856.554690,870.255004,move
13,845,848.675444,876.412722,move
