segment_id,frame,x,y,phase
2,142,1617.492945,183.355745,move
2,143,1626.525808,187.646128,move
2,144,1635.558671,191.936511,move
2,145,1644.591534,196.226894,move
2,146,1653.624397,200.517277,move
2,147,1662.657260,204.807660,move
2,148,1671.690123,209.098042,move
2,149,1680.722986,213.388425,move
2,150,1689.755849,217.678808,move
2,151,1698.788712,221.969191,move
2,152,1707.821575,226.259574,move
2,153,1716.854438,230.549957,move
2,154,1725.887301,234.840340,move
2,155,1734.920164,239.130723,move
2,156,1743.953027,243.421106,move
2,157,1752.985890,247.711489,move
2,158,1762.018753,252.001872,move
2,159,1771.051616,256.292255,move
2,160,1780.084479,260.582638,move
2,161,1789.117342,264.873021,move
2,162,1798.150205,269.163404,move
2,163,1807.183068,273.453787,move
2,164,1816.215931,277.744170,move
2,165,1825.248794,282.034553,move
2,166,1834.281657,286.324936,move
2,167,1843.314520,290.615319,move
2,168,1852.347383,294.905702,move
2,169,1861.380246,299.196085,move
2,170,1862.000000,303.486468,move
2,171,1852.967137,307.776851,move
2,172,1843.934274,312.067234,move
2,173,1834.901411,316.357617,move
2,174,1825.868548,320.648000,move
2,175,1816.835685,324.938383,move
2,176,1807.802822,329.228766,move
2,177,1798.769959,333.519149,move
2,178,1789.737096,337.809532,move
2,179,1780.704233,342.099915,move
2,180,1771.671370,346.390298,move
2,181,1762.638507,350.680681,move
3,182,142.000000,879.000000,wait
3,183,142.000000,879.000000,wait
3,184,142.000000,879.000000,wait
3,185,142.000000,879.000000,wait
3,186,142.000000,879.000000,wait
3,187,142.000000,879.000000,wait
3,188,142.000000,879.000000,wait
3,189,133.425920,873.853628,move
3,190,124.851839,868.707256,move
3,191,116.277759,863.560884,move
3,192,107.703678,858.414512,move
3,193,99.129598,853.268141,move
3,194,90.555517,848.121769,move
3,195,81.981437,842.975397,move
3,196,73.407356,837.829025,move
3,197,64.833276,832.682653,move
3,198,56.259195,827.536281,move
3,199,47.685115,822.389909,move
3,200,39.111034,817.243537,move
3,201,30.536954,812.097165,move
3,202,21.962873,806.950793,move
3,203,13.388793,801.804422,move
3,204,8.000000,796.658050,move
3,205,16.574080,791.511678,move
3,206,25.148161,786.365306,move
3,207,33.722241,781.218934,move
3,208,42.296322,776.072562,move
3,209,50.870402,770.926190,move
3,210,59.444483,765.779818,move
3,211,68.018563,760.633446,move
3,212,76.592644,755.487074,move
3,213,85.166724,750.340703,move
3,214,93.740805,745.194331,move
3,215,102.314885,740.047959,move
3,216,110.888966,734.901587,move
3,217,119.463046,729.755215,move
3,218,128.037127,724.608843,move
3,219,136.611207,719.462471,move
3,220,145.185288,714.316099,move
3,221,153.759368,709.169727,move
3,222,162.333449,704.023355,move
3,223,170.907529,698.876984,move
3,224,179.481610,693.730612,move
3,225,188.055690,688.584240,move
3,226,196.629771,683.437868,move
3,227,205.203851,678.291496,move
3,228,213.777932,673.145124,move
3,229,222.352012,667.998752,move
3,230,230.926093,662.852380,move
3,231,239.500173,657.706008,move
3,232,248.074254,652.559636,move
3,233,256.648334,647.413265,move
3,234,265.222415,642.266893,move
3,235,273.796495,637.120521,move
3,236,282.370576,631.974149,move
3,237,290.944656,626.827777,move
3,238,299.518737,621.681405,move
3,239,308.092817,616.535033,move
3,240,316.666898,611.388661,move
3,241,325.240978,606.242289,move
3,242,333.815059,601.095917,move
4,243,1640.000000,932.000000,wait
4,244,1640.000000,932.000000,wait
4,245,1640.000000,932.000000,wait
4,246,1640.000000,932.000000,wait
4,247,1640.000000,932.000000,wait
4,248,1640.000000,932.000000,wait
4,249,1648.742963,927.146074,move
4,250,1657.485926,922.292148,move
4,251,1666.228889,917.438222,move
4,252,1674.971852,912.584296,move
4,253,1683.714815,907.730369,move
4,254,1692.457778,902.876443,move
4,255,1701.200741,898.022517,move
4,256,1709.943704,893.168591,move
4,257,1718.686667,888.314665,move
4,258,1727.429630,883.460739,move
4,259,1736.172593,878.606813,move
4,260,1744.915556,873.752887,move
4,261,1753.658518,868.898961,move
4,262,1762.401481,864.045034,move
4,263,1771.144444,859.191108,move
4,264,1779.887407,854.337182,move
4,265,1788.630370,849.483256,move
4,266,1797.373333,844.629330,move
4,267,1806.116296,839.775404,move
4,268,1814.859259,834.921478,move
4,269,1823.602222,830.067552,move
4,270,1832.345185,825.213626,move
4,271,1841.088148,820.359699,move
4,272,1849.831111,815.505773,move
4,273,1858.574074,810.651847,move
4,274,1862.000000,805.797921,move
4,275,1853.257037,800.943995,move
4,276,1844.514074,796.090069,move
4,277,1835.771111,791.236143,move
4,278,1827.028148,786.382217,move
4,279,1818.285185,781.528291,move
4,280,1809.542222,776.674365,move
4,281,1800.799259,771.820438,move
4,282,1792.056296,766.966512,move
4,283,1783.313333,762.112586,move
4,284,1774.570370,757.258660,move
4,285,1765.827407,752.404734,move
4,286,1757.084444,747.550808,move
4,287,1748.341482,742.696882,move
4,288,1739.598519,737.842956,move
4,289,1730.855556,732.989030,move
4,290,1722.112593,728.135103,move
4,291,1713.369630,723.281177,move
4,292,1704.626667,718.427251,move
4,293,1695.883704,713.573325,move
4,294,1687.140741,708.719399,move
4,295,1678.397778,703.865473,move
4,296,1669.654815,699.011547,move
4,297,1660.911852,694.157621,move
4,298,1652.168889,689.303695,move
4,299,1643.425926,684.449768,move
4,300,1634.682963,679.595842,move
4,301,1625.940000,674.741916,move
4,302,1617.197037,669.887990,move
4,303,1608.454074,665.034064,move
5,304,1842.000000,125.000000,wait
5,305,1842.000000,125.000000,wait
5,306,1842.000000,125.000000,wait
5,307,1842.000000,125.000000,wait
5,308,1842.000000,125.000000,wait
5,309,1842.000000,125.000000,wait
5,310,1842.000000,125.000000,wait
5,311,1832.961706,120.721070,move
5,312,1823.923412,116.442141,move
5,313,1814.885118,112.163211,move
5,314,1805.846824,107.884281,move
5,315,1796.808529,103.605351,move
5,316,1787.770235,99.326422,move
5,317,1778.731941,95.047492,move
5,318,1769.693647,90.768562,move
5,319,1760.655353,86.489632,move
5,320,1751.617059,82.210703,move
5,321,1742.578765,77.931773,move
5,322,1733.540471,73.652843,move
5,323,1724.502177,69.373913,move
5,324,1715.463883,65.094984,move
5,325,1706.425588,60.816054,move
5,326,1697.387294,56.537124,move
5,327,1688.349000,52.258194,move
5,328,1679.310706,47.979265,move
5,329,1670.272412,43.700335,move
5,330,1661.234118,39.421405,move
5,331,1652.195824,35.142475,move
5,332,1643.157530,30.863546,move
5,333,1634.119236,26.584616,move
5,334,1625.080942,22.305686,move
5,335,1616.042647,18.026757,move
5,336,1607.004353,13.747827,move
5,337,1597.966059,9.468897,move
5,338,1588.927765,8.000000,move
5,339,1579.889471,12.278930,move
5,340,1570.851177,16.557859,move
5,341,1561.812883,20.836789,move
5,342,1552.774589,25.115719,move
5,343,1543.736295,29.394649,move
5,344,1534.698000,33.673578,move
5,345,1525.659706,37.952508,move
5,346,1516.621412,42.231438,move
5,347,1507.583118,46.510368,move
5,348,1498.544824,50.789297,move
5,349,1489.506530,55.068227,move
5,350,1480.468236,59.347157,move
5,351,1471.429942,63.626087,move
5,352,1462.391648,67.905016,move
5,353,1453.353354,72.183946,move
5,354,1444.315059,76.462876,move
5,355,1435.276765,80.741806,move
5,356,1426.238471,85.020735,move
5,357,1417.200177,89.299665,move
5,358,1408.161883,93.578595,move
5,359,1399.123589,97.857525,move
5,360,1390.085295,102.136454,move
5,361,1381.047001,106.415384,move
5,362,1372.008707,110.694314,move
5,363,1362.970413,114.973243,move
5,364,1353.932118,119.252173,move
6,365,1783.000000,951.000000,wait
6,366,1783.000000,951.000000,wait
6,367,1783.000000,951.000000,wait
6,368,1783.000000,951.000000,wait
6,369,1783.000000,951.000000,wait
6,370,1783.000000,951.000000,wait
6,371,1783.000000,951.000000,wait
6,372,1792.989211,951.464394,move
6,373,1802.978422,951.928788,move
6,374,1812.967633,952.393182,move
6,375,1822.956844,952.857576,move
6,376,1832.946055,953.321970,move
6,377,1842.935267,953.786364,move
6,378,1852.924478,954.250758,move
6,379,1862.000000,954.715152,move
6,380,1852.010789,955.179546,move
6,381,1842.021578,955.643940,move
6,382,1832.032367,956.108335,move
6,383,1822.043156,956.572729,move
6,384,1812.053945,957.037123,move
6,385,1802.064733,957.501517,move
6,386,1792.075522,957.965911,move
6,387,1782.086311,958.430305,move
6,388,1772.097100,958.894699,move
6,389,1762.107889,959.359093,move
6,390,1752.118678,959.823487,move
6,391,1742.129467,960.287881,move
6,392,1732.140256,960.752275,move
6,393,1722.151045,961.216669,move
6,394,1712.161834,961.681063,move
6,395,1702.172623,962.145457,move
6,396,1692.183411,962.609851,move
6,397,1682.194200,963.074245,move
6,398,1672.204989,963.538639,move
6,399,1662.215778,964.003033,move
6,400,1652.226567,964.467427,move
6,401,1642.237356,964.931821,move
6,402,1632.248145,965.396216,move
6,403,1622.258934,965.860610,move
6,404,1612.269723,966.325004,move
6,405,1602.280512,966.789398,move
6,406,1592.291301,967.253792,move
6,407,1582.302090,967.718186,move
6,408,1572.312878,968.182580,move
6,409,1562.323667,968.646974,move
6,410,1552.334456,969.111368,move
6,411,1542.345245,969.575762,move
6,412,1532.356034,970.040156,move
6,413,1522.366823,970.504550,move
6,414,1512.377612,970.968944,move
6,415,1502.388401,971.433338,move
6,416,1492.399190,971.897732,move
6,417,1482.409979,972.362126,move
6,418,1472.420768,972.826520,move
6,419,1462.431556,973.290914,move
6,420,1452.442345,973.755308,move
6,421,1442.453134,974.219702,move
6,422,1432.463923,974.684096,move
6,423,1422.474712,975.148491,move
6,424,1412.485501,975.612885,move
6,425,1402.496290,976.077279,move
7,426,126.000000,175.000000,wait
7,427,126.000000,175.000000,wait
7,428,126.000000,175.000000,wait
7,429,126.000000,175.000000,wait
7,430,126.000000,175.000000,wait
7,431,126.000000,175.000000,wait
7,432,126.000000,175.000000,wait
7,433,133.591152,181.509563,move
7,434,141.182304,188.019126,move
7,435,148.773456,194.528689,move
7,436,156.364608,201.038253,move
7,437,163.955760,207.547816,move
7,438,171.546912,214.057379,move
7,439,179.138064,220.566942,move
7,440,186.729216,227.076505,move
7,441,194.320368,233.586068,move
7,442,201.911519,240.095631,move
7,443,209.502671,246.605194,move
7,444,217.093823,253.114758,move
7,445,224.684975,259.624321,move
7,446,232.276127,266.133884,move
7,447,239.867279,272.643447,move
7,448,247.458431,279.153010,move
7,449,255.049583,285.662573,move
7,450,262.640735,292.172136,move
7,451,270.231887,298.681699,move
7,452,277.823039,305.191263,move
7,453,285.414191,311.700826,move
7,454,293.005343,318.210389,move
7,455,300.596495,324.719952,move
7,456,308.187647,331.229515,move
7,457,315.778799,337.739078,move
7,458,323.369951,344.248641,move
7,459,330.961103,350.758205,move
7,460,338.552254,357.267768,move
7,461,346.143406,363.777331,move
7,462,353.734558,370.286894,move
7,463,361.325710,376.796457,move
7,464,368.916862,383.306020,move
7,465,376.508014,389.815583,move
7,466,384.099166,396.325146,move
7,467,391.690318,402.834710,move
7,468,399.281470,409.344273,move
7,469,406.872622,415.853836,move
7,470,414.463774,422.363399,move
7,471,422.054926,428.872962,move
7,472,429.646078,435.382525,move
7,473,437.237230,441.892088,move
7,474,444.828382,448.401651,move
7,475,452.419534,454.911215,move
7,476,460.010686,461.420778,move
7,477,467.601838,467.930341,move
7,478,475.192989,474.439904,move
7,479,482.784141,480.949467,move
7,480,490.375293,487.459030,move
7,481,497.966445,493.968593,move
7,482,505.557597,500.478157,move
7,483,513.148749,506.987720,move
7,484,520.739901,513.497283,move
7,485,528.331053,520.006846,move
7,486,535.922205,526.516409,move
8,487,1050.000000,575.000000,wait
8,488,1050.000000,575.000000,wait
8,489,1050.000000,575.000000,wait
8,490,1050.000000,575.000000,wait
8,491,1050.000000,575.000000,wait
8,492,1050.000000,575.000000,wait
8,493,1050.000000,575.000000,wait
8,494,1053.749532,565.729562,move
8,495,1057.499063,556.459125,move
8,496,1061.248595,547.188687,move
8,497,1064.998127,537.918250,move
8,498,1068.747659,528.647812,move
8,499,1072.497190,519.377375,move
8,500,1076.246722,510.106937,move
8,501,1079.996254,500.836500,move
8,502,1083.745786,491.566062,move
8,503,1087.495317,482.295625,move
8,504,1091.244849,473.025187,move
8,505,1094.994381,463.754750,move
8,506,1098.743913,454.484312,move
8,507,1102.493444,445.213875,move
8,508,1106.242976,435.943437,move
8,509,1109.992508,426.673000,move
8,510,1113.742040,417.402562,move
8,511,1117.491571,408.132125,move
8,512,1121.241103,398.861687,move
8,513,1124.990635,389.591250,move
8,514,1128.740167,380.320812,move
8,515,1132.489698,371.050375,move
8,516,1136.239230,361.779937,move
8,517,1139.988762,352.509500,move
8,518,1143.738294,343.239062,move
8,519,1147.487825,333.968625,move
8,520,1151.237357,324.698187,move
8,521,1154.986889,315.427750,move
8,522,1158.736421,306.157312,move
8,523,1162.485952,296.886875,move
8,524,1166.235484,287.616437,move
8,525,1169.985016,278.346000,move
8,526,1173.734547,269.075562,move
8,527,1177.484079,259.805124,move
8,528,1181.233611,250.534687,move
8,529,1184.983143,241.264249,move
8,530,1188.732674,231.993812,move
8,531,1192.482206,222.723374,move
8,532,1196.231738,213.452937,move
8,533,1199.981270,204.182499,move
8,534,1203.730801,194.912062,move
8,535,1207.480333,185.641624,move
8,536,1211.229865,176.371187,move
8,537,1214.979397,167.100749,move
8,538,1218.728928,157.830312,move
8,539,1222.478460,148.559874,move
8,540,1226.227992,139.289437,move
8,541,1229.977524,130.018999,move
8,542,1233.727055,120.748562,move
8,543,1237.476587,111.478124,move
8,544,1241.226119,102.207687,move
8,545,1244.975651,92.937249,move
8,546,1248.725182,83.666812,move
8,547,1252.474714,74.396374,move
9,548,425.000000,179.000000,wait
9,549,425.000000,179.000000,wait
9,550,425.000000,179.000000,wait
9,551,425.000000,179.000000,wait
9,552,425.000000,179.000000,wait
9,553,425.000000,179.000000,wait
9,554,425.000000,179.000000,wait
9,555,433.936442,174.512239,move
9,556,442.872885,170.024479,move
9,557,451.809327,165.536718,move
9,558,460.745770,161.048957,move
9,559,469.682212,156.561197,move
9,560,478.618655,152.073436,move
9,561,487.555097,147.585675,move
9,562,496.491540,143.097915,move
9,563,505.427982,138.610154,move
9,564,514.364425,134.122393,move
9,565,523.300867,129.634632,move
9,566,532.237310,125.146872,move
9,567,541.173752,120.659111,move
9,568,550.110195,116.171350,move
9,569,559.046637,111.683590,move
9,570,567.983080,107.195829,move
9,571,576.919522,102.708068,move
9,572,585.855964,98.220308,move
9,573,594.792407,93.732547,move
9,574,603.728849,89.244786,move
9,575,612.665292,84.757026,move
9,576,621.601734,80.269265,move
9,577,630.538177,75.781504,move
9,578,639.474619,71.293744,move
9,579,648.411062,66.805983,move
9,580,657.347504,62.318222,move
9,581,666.283947,57.830461,move
9,582,675.220389,53.342701,move
9,583,684.156832,48.854940,move
9,584,693.093274,44.367179,move
9,585,702.029717,39.879419,move
9,586,710.966159,35.391658,move
9,587,719.902602,30.903897,move
9,588,728.839044,26.416137,move
9,589,737.775486,21.928376,move
9,590,746.711929,17.440615,move
9,591,755.648371,12.952855,move
9,592,764.584814,8.465094,move
9,593,773.521256,8.000000,move
9,594,782.457699,12.487761,move
9,595,791.394141,16.975521,move
9,596,800.330584,21.463282,move
9,597,809.267026,25.951043,move
9,598,818.203469,30.438803,move
9,599,827.139911,34.926564,move
9,600,836.076354,39.414325,move
9,601,845.012796,43.902085,move
9,602,853.949239,48.389846,move
9,603,862.885681,52.877607,move
9,604,871.822123,57.365368,move
9,605,880.758566,61.853128,move
9,606,889.695008,66.340889,move
9,607,898.631451,70.828650,move
9,608,907.567893,75.316410,move
10,609,43.000000,85.000000,wait
10,610,43.000000,85.000000,wait
10,611,43.000000,85.000000,wait
10,612,43.000000,85.000000,wait
10,613,43.000000,85.000000,wait
10,614,43.000000,85.000000,wait
10,615,43.000000,85.000000,wait
10,616,52.999762,84.931013,move
10,617,62.999524,84.862026,move
10,618,72.999286,84.793040,move
10,619,82.999048,84.724053,move
10,620,92.998810,84.655066,move
10,621,102.998572,84.586079,move
10,622,112.998334,84.517093,move
10,623,122.998096,84.448106,move
10,624,132.997858,84.379119,move
10,625,142.997620,84.310132,move
10,626,152.997382,84.241146,move
10,627,162.997144,84.172159,move
10,628,172.996907,84.103172,move
10,629,182.996669,84.034185,move
10,630,192.996431,83.965199,move
10,631,202.996193,83.896212,move
10,632,212.995955,83.827225,move
10,633,222.995717,83.758238,move
10,634,232.995479,83.689252,move
10,635,242.995241,83.620265,move
10,636,252.995003,83.551278,move
10,637,262.994765,83.482291,move
10,638,272.994527,83.413305,move
10,639,282.994289,83.344318,move
10,640,292.994051,83.275331,move
10,641,302.993813,83.206344,move
10,642,312.993575,83.137358,move
10,643,322.993337,83.068371,move
10,644,332.993099,82.999384,move
10,645,342.992861,82.930397,move
10,646,352.992623,82.861411,move
10,647,362.992385,82.792424,move
10,648,372.992147,82.723437,move
10,649,382.991909,82.654450,move
10,650,392.991671,82.585463,move
10,651,402.991433,82.516477,move
10,652,412.991195,82.447490,move
10,653,422.990957,82.378503,move
10,654,432.990720,82.309516,move
10,655,442.990482,82.240530,move
10,656,452.990244,82.171543,move
10,657,462.990006,82.102556,move
10,658,472.989768,82.033569,move
10,659,482.989530,81.964583,move
10,660,492.989292,81.895596,move
10,661,502.989054,81.826609,move
10,662,512.988816,81.757622,move
10,663,522.988578,81.688636,move
10,664,532.988340,81.619649,move
10,665,542.988102,81.550662,move
10,666,552.987864,81.481675,move
10,667,562.987626,81.412689,move
10,668,572.987388,81.343702,move
10,669,582.987150,81.274715,move
11,670,160.000000,936.000000,wait
11,671,160.000000,936.000000,wait
11,672,160.000000,936.000000,wait
11,673,160.000000,936.000000,wait
11,674,160.000000,936.000000,wait
11,675,160.000000,936.000000,wait
11,676,160.000000,936.000000,wait
11,677,169.987472,935.499591,move
11,678,179.974943,934.999182,move
11,679,189.962415,934.498774,move
11,680,199.949887,933.998365,move
11,681,209.937359,933.497956,move
11,682,219.924830,932.997547,move
11,683,229.912302,932.497138,move
11,684,239.899774,931.996730,move
11,685,249.887245,931.496321,move
11,686,259.874717,930.995912,move
11,687,269.862189,930.495503,move
11,688,279.849660,929.995094,move
11,689,289.837132,929.494686,move
11,690,299.824604,928.994277,move
11,691,309.812076,928.493868,move
11,692,319.799547,927.993459,move
11,693,329.787019,927.493050,move
11,694,339.774491,926.992641,move
11,695,349.761962,926.492233,move
11,696,359.749434,925.991824,move
11,697,369.736906,925.491415,move
11,698,379.724377,924.991006,move
11,699,389.711849,924.490597,move
11,700,399.699321,923.990189,move
11,701,409.686793,923.489780,move
11,702,419.674264,922.989371,move
11,703,429.661736,922.488962,move
11,704,439.649208,921.988553,move
11,705,449.636679,921.488145,move
11,706,459.624151,920.987736,move
11,707,469.611623,920.487327,move
11,708,479.599095,919.986918,move
11,709,489.586566,919.486509,move
11,710,499.574038,918.986101,move
11,711,509.561510,918.485692,move
11,712,519.548981,917.985283,move
11,713,529.536453,917.484874,move
11,714,539.523925,916.984465,move
11,715,549.511396,916.484057,move
11,716,559.498868,915.983648,move
11,717,569.486340,915.483239,move
11,718,579.473812,914.982830,move
11,719,589.461283,914.482421,move
11,720,599.448755,913.982012,move
11,721,609.436227,913.481604,move
11,722,619.423698,912.981195,move
11,723,629.411170,912.480786,move
11,724,639.398642,911.980377,move
11,725,649.386113,911.479968,move
11,726,659.373585,910.979560,move
11,727,669.361057,910.479151,move
11,728,679.348529,909.978742,move
11,729,689.336000,909.478333,move
11,730,699.323472,908.977924,move
12,731,1798.000000,942.000000,wait
12,732,1798.000000,942.000000,wait
12,733,1798.000000,942.000000,wait
12,734,1798.000000,942.000000,wait
12,735,1798.000000,942.000000,wait
12,736,1798.000000,942.000000,wait
12,737,1798.000000,942.000000,wait
12,738,1796.236753,951.843321,move
12,739,1794.473506,961.686641,move
12,740,1792.710260,971.529962,move
12,741,1790.947013,981.373282,move
12,742,1789.183766,991.216603,move
12,743,1787.420519,992.000000,move
12,744,1785.657272,982.156679,move
12,745,1783.894026,972.313359,move
12,746,1782.130779,962.470038,move
12,747,1780.367532,952.626718,move
12,748,1778.604285,942.783397,move
12,749,1776.841038,932.940076,move
12,750,1775.077792,923.096756,move
12,751,1773.314545,913.253435,move
12,752,1771.551298,903.410114,move
12,753,1769.788051,893.566794,move
12,754,1768.024804,883.723473,move
12,755,1766.261558,873.880153,move
12,756,1764.498311,864.036832,move
12,757,1762.735064,854.193511,move
12,758,1760.971817,844.350191,move
12,759,1759.208571,834.506870,move
12,760,1757.445324,824.663550,move
12,761,1755.682077,814.820229,move
12,762,1753.918830,804.976908,move
12,763,1752.155583,795.133588,move
12,764,1750.392337,785.290267,move
12,765,1748.629090,775.446946,move
12,766,1746.865843,765.603626,move
12,767,1745.102596,755.760305,move
12,768,1743.339349,745.916985,move
12,769,1741.576103,736.073664,move
12,770,1739.812856,726.230343,move
12,771,1738.049609,716.387023,move
12,772,1736.286362,706.543702,move
12,773,1734.523115,696.700382,move
12,774,1732.759869,686.857061,move
12,775,1730.996622,677.013740,move
12,776,1729.233375,667.170420,move
12,777,1727.470128,657.327099,move
12,778,1725.706881,647.483778,move
12,779,1723.943635,637.640458,move
12,780,1722.180388,627.797137,move
12,781,1720.417141,617.953817,move
12,782,1718.653894,608.110496,move
12,783,1716.890647,598.267175,move
12,784,1715.127401,588.423855,move
12,785,1713.364154,578.580534,move
12,786,1711.600907,568.737214,move
12,787,1709.837660,558.893893,move
12,788,1708.074413,549.050572,move
12,789,1706.311167,539.207252,move
12,790,1704.547920,529.363931,move
12,791,1702.784673,519.520610,move
13,792,1442.000000,666.000000,wait
13,793,1442.000000,666.000000,wait
13,794,1442.000000,666.000000,wait
13,795,1442.000000,666.000000,wait
13,796,1442.000000,666.000000,wait
13,797,1442.000000,666.000000,wait
13,798,1442.000000,666.000000,wait
13,799,1432.335750,663.430510,move
13,800,1422.671501,660.861019,move
13,801,1413.007251,658.291529,move
13,802,1403.343002,655.722038,move
13,803,1393.678752,653.152548,move
13,804,1384.014503,650.583057,move
13,805,1374.350253,648.013567,move
13,806,1364.686004,645.444077,move
13,807,1355.021754,642.874586,move
13,808,1345.357505,640.305096,move
13,809,1335.693255,637.735605,move
13,810,1326.029006,635.166115,move
13,811,1316.364756,632.596625,move
13,812,1306.700507,630.027134,move
13,813,1297.036257,627.457644,move
13,814,1287.372008,624.888153,move
13,815,1277.707758,622.318663,move
13,816,1268.043508,619.749172,move
13,817,1258.379259,617.179682,move
13,818,1248.715009,614.610192,move
13,819,1239.050760,612.040701,move
13,820,1229.386510,609.471211,move
13,821,1219.722261,606.901720,move
13,822,1210.058011,604.332230,move
13,823,1200.393762,601.762740,move
13,824,1190.729512,599.193249,move
13,825,1181.065263,596.623759,move
13,826,1171.401013,594.054268,move
13,827,1161.736764,591.484778,move
13,828,1152.072514,588.915287,move
13,829,1142.408265,586.345797,move
13,830,1132.744015,583.776307,move
13,831,1123.079765,581.206816,move
13,832,1113.415516,578.637326,move
13,833,1103.751266,576.067835,move
13,834,1094.087017,573.498345,move
13,835,1084.422767,570.928855,move
13,836,1074.758518,568.359364,move
